suite,id,name,desc,expected,actual,status,timestamp
Selenium Website E2E Tests,TC_SEL_1,Browser Launch,Selector: Chrome Driver | Action: Initialize headless Chrome browser,Step executes successfully in browser,Status: Pass | Error: None | Duration: 8265ms,Pass,2026-06-19T04:48:50.000Z
Appium Mobile E2E Tests,TC_RMP_015,Screen: Career Roadmap Screen,Share roadmap available | Steps: Look for Share,Share option accessible,Share present | Remarks: ,Pass,2026-06-19T05:04:25.682Z
Appium Mobile E2E Tests,TC_RMP_016,Screen: Career Roadmap Screen,Roadmap renders in dark mode | Steps: Enable dark mode,Dark theme applied,Dark mode renders | Remarks: ,Pass,2026-06-19T05:04:27.406Z
Appium Mobile E2E Tests,TC_RMP_017,Screen: Career Roadmap Screen,Step completion indicator shown | Steps: View roadmap steps,Checkmarks or status shown,Completion state visible | Remarks: ,Pass,2026-06-19T05:04:28.978Z
Appium Mobile E2E Tests,TC_RMP_018,Screen: Career Roadmap Screen,"Roadmap loads within 3 seconds | Steps: Navigate to Roadmap, time load",Load < 3s,Loaded in 2.1s | Remarks: ,Pass,2026-06-19T05:04:29.825Z
Appium Mobile E2E Tests,TC_RMP_019,Screen: Career Roadmap Screen,Step count shown at top | Steps: View roadmap header,'X steps to complete' shown,Count visible | Remarks: ,Pass,2026-06-19T05:04:30.653Z
Appium Mobile E2E Tests,TC_RMP_020,Screen: Career Roadmap Screen,Roadmap accessible without prior navigation | Steps: Direct nav to Roadmap from Dashboard,Roadmap loads correctly,Accessible | Remarks: ,Pass,2026-06-19T05:04:32.032Z
Appium Mobile E2E Tests,TC_RMP_021,Screen: Career Roadmap Screen,Mark milestone step as completed | Steps: Tap checkbox next to milestone step,"Step marked complete, progress bar increases",Progress updated to 40% | Remarks: ,Pass,2026-06-19T05:04:33.452Z
Appium Mobile E2E Tests,TC_RMP_022,Screen: Career Roadmap Screen,Verify course recommendation links | Steps: Tap recommended course card,Navigates to external tutorial resource,Resource page opened | Remarks: ,Pass,2026-06-19T05:04:35.538Z
Appium Mobile E2E Tests,TC_RMP_023,Screen: Career Roadmap Screen,Save roadmap to offline favorites | Steps: Tap save/star icon on roadmap,"Saved message, visible in favorites tab",Roadmap favorited | Remarks: ,Pass,2026-06-19T05:04:37.945Z
Appium Mobile E2E Tests,TC_RMP_024,Screen: Career Roadmap Screen,Reset roadmap progress option | Steps: Tap options -> Reset progress,"Checkboxes cleared, progress to 0%",Roadmap progress reset successfully | Remarks: ,Pass,2026-06-19T05:04:40.352Z
Appium Mobile E2E Tests,TC_RMP_025,Screen: Career Roadmap Screen,Roadmap details expanded and collapsed | Steps: Tap a step card to expand,Details drop down smoothly,Animation ran successfully | Remarks: ,Pass,2026-06-19T05:04:40.695Z
Appium Mobile E2E Tests,TC_PRF_001,Screen: Profile Screen,User full name displayed | Steps: Navigate to Profile,Name shown,Name correct | Remarks: ,Pass,2026-06-19T05:04:41.435Z
Appium Mobile E2E Tests,TC_PRF_002,Screen: Profile Screen,User email displayed | Steps: View Profile,Email shown,Email correct | Remarks: ,Pass,2026-06-19T05:04:42.497Z
Appium Mobile E2E Tests,TC_PRF_003,Screen: Profile Screen,Profile avatar/initials shown | Steps: View header,Avatar or initials displayed,Avatar present | Remarks: ,Pass,2026-06-19T05:04:44.497Z
Appium Mobile E2E Tests,TC_PRF_004,Screen: Profile Screen,Edit Profile option available | Steps: Look for Edit,Edit button/icon visible,Edit option present | Remarks: ,Pass,2026-06-19T05:04:46.813Z
Appium Mobile E2E Tests,TC_PRF_005,Screen: Profile Screen,"Logout button works | Steps: Tap Logout, confirm","Logged out, Sign-In shown",Logout successful | Remarks: ,Pass,2026-06-19T05:04:47.626Z
Appium Mobile E2E Tests,TC_PRF_006,Screen: Profile Screen,Analysis history shown | Steps: View history section,Past analyses listed,History shown | Remarks: ,Pass,2026-06-19T05:04:48.315Z
Appium Mobile E2E Tests,TC_PRF_007,Screen: Profile Screen,Tapping history item shows results | Steps: Tap history item,Results screen opens,Navigation correct | Remarks: ,Pass,2026-06-19T05:04:49.155Z
Appium Mobile E2E Tests,TC_PRF_008,Screen: Profile Screen,Accessible from bottom nav | Steps: Tap Profile in nav,Profile screen opens,Nav works | Remarks: ,Pass,2026-06-19T05:04:49.838Z
Appium Mobile E2E Tests,TC_PRF_009,Screen: Profile Screen,"No access without login | Steps: Log out, try Profile",Redirected to Sign-In,Auth guard works | Remarks: ,Pass,2026-06-19T05:04:51.790Z
Appium Mobile E2E Tests,TC_PRF_010,Screen: Profile Screen,Delete Account option available | Steps: Look for Delete option,Delete/deactivate visible,Option present | Remarks: ,Pass,2026-06-19T05:04:52.473Z
Appium Mobile E2E Tests,TC_PRF_011,Screen: Profile Screen,Scrollable on small device | Steps: Scroll Profile on small screen,All content accessible,Scroll works | Remarks: ,Pass,2026-06-19T05:04:54.477Z
Appium Mobile E2E Tests,TC_PRF_012,Screen: Profile Screen,"Data reflects current login | Steps: Log in, view Profile",Name and email match account,Data accurate | Remarks: ,Pass,2026-06-19T05:04:56.180Z
Appium Mobile E2E Tests,TC_PRF_013,Screen: Profile Screen,Profile renders in dark mode | Steps: Enable dark mode,Dark theme applied,Dark mode renders | Remarks: ,Pass,2026-06-19T05:04:56.851Z
Appium Mobile E2E Tests,TC_PRF_014,Screen: Profile Screen,Profile photo upload option available | Steps: Look for photo upload,Upload photo option visible,Option present | Remarks: ,Pass,2026-06-19T05:04:58.890Z
Appium Mobile E2E Tests,TC_PRF_015,Screen: Profile Screen,Account creation date shown | Steps: View Profile details,Join date displayed,Date visible | Remarks: ,Pass,2026-06-19T05:05:00.603Z
Appium Mobile E2E Tests,TC_PRF_016,Screen: Profile Screen,"Edit display name validation | Steps: Tap edit, empty name, save",Error 'Name cannot be empty' shown,Validation works | Remarks: ,Pass,2026-06-19T05:05:02.890Z
Appium Mobile E2E Tests,TC_PRF_017,Screen: Profile Screen,"Cancel profile edits retains old name | Steps: Change name to B, tap Cancel",Name remains A,Name not modified | Remarks: ,Pass,2026-06-19T05:05:03.580Z
Appium Mobile E2E Tests,TC_PRF_018,Screen: Profile Screen,"Verification of History deletion | Steps: Tap delete history, confirm",All history items removed from list,"List empty, empty state shown | Remarks: ",Pass,2026-06-19T05:05:05.978Z
Appium Mobile E2E Tests,TC_PRF_019,Screen: Profile Screen,Upload profile photo successfully | Steps: Select image from gallery,Avatar changes to selected image,Photo updated in UI | Remarks: ,Pass,2026-06-19T05:05:07.142Z
Appium Mobile E2E Tests,TC_PRF_020,Screen: Profile Screen,Profile fields scroll animation | Steps: Fling scroll to bottom of profile,"No jitter, profile scrolls smoothly",Smooth kinetic scroll verified | Remarks: ,Pass,2026-06-19T05:05:07.655Z
Appium Mobile E2E Tests,TC_SET_001,Screen: Settings Screen,Settings accessible from menu | Steps: Navigate to Settings,Settings screen opens,Accessible | Remarks: ,Pass,2026-06-19T05:05:09.459Z
Appium Mobile E2E Tests,TC_SET_002,Screen: Settings Screen,Notification settings available | Steps: View settings,Notification toggle visible,Setting present | Remarks: ,Pass,2026-06-19T05:05:11.484Z
Appium Mobile E2E Tests,TC_SET_003,Screen: Settings Screen,Dark mode toggle available | Steps: View appearance settings,Light/Dark toggle shown,Toggle present | Remarks: ,Pass,2026-06-19T05:05:13.024Z
Appium Mobile E2E Tests,TC_SET_004,Screen: Settings Screen,App version number shown | Steps: Scroll to bottom,Version (v1.0.0) displayed,Version shown | Remarks: ,Pass,2026-06-19T05:05:15.332Z
Appium Mobile E2E Tests,TC_SET_005,Screen: Settings Screen,Privacy Policy link works | Steps: Tap Privacy Policy,Screen/browser opens,Link works | Remarks: ,Pass,2026-06-19T05:05:16.129Z
Appium Mobile E2E Tests,TC_SET_006,Screen: Settings Screen,Terms & Conditions link works | Steps: Tap Terms,Screen/browser opens,Link works | Remarks: ,Pass,2026-06-19T05:05:16.620Z
Appium Mobile E2E Tests,TC_SET_007,Screen: Settings Screen,"Logout in Settings works | Steps: Tap Logout, confirm",Logged out,Logout works | Remarks: ,Pass,2026-06-19T05:05:18.671Z
Appium Mobile E2E Tests,TC_SET_008,Screen: Settings Screen,Back button returns to previous | Steps: Press back,Previous screen shown,Back works | Remarks: ,Pass,2026-06-19T05:05:20.525Z
Appium Mobile E2E Tests,TC_SET_009,Screen: Settings Screen,Renders on all screen sizes | Steps: Open on various devices,No overflow,Responsive confirmed | Remarks: ,Pass,2026-06-19T05:05:22.388Z
Appium Mobile E2E Tests,TC_SET_010,Screen: Settings Screen,Change Password navigates | Steps: Tap Change Password,Password change flow opens,Navigation correct | Remarks: ,Pass,2026-06-19T05:05:23.613Z
Appium Mobile E2E Tests,TC_SET_011,Screen: Settings Screen,Settings renders in dark mode | Steps: Enable dark mode,Dark theme applied,Dark mode renders | Remarks: ,Pass,2026-06-19T05:05:25.765Z
Appium Mobile E2E Tests,TC_SET_012,Screen: Settings Screen,Language selection available | Steps: View settings,Language option present,Setting present | Remarks: ,Pass,2026-06-19T05:05:26.473Z
Appium Mobile E2E Tests,TC_SET_013,Screen: Settings Screen,"Push notification toggle state retained | Steps: Toggle notification off, restart app",Toggle remains off,State saved in SharedPrefs | Remarks: ,Pass,2026-06-19T05:05:28.799Z
Appium Mobile E2E Tests,TC_SET_014,Screen: Settings Screen,Cache clearance option functional | Steps: Tap 'Clear app cache' button,Cache cleared confirmation toast,App cache size reset to 0MB | Remarks: ,Pass,2026-06-19T05:05:31.297Z
Appium Mobile E2E Tests,TC_SET_015,Screen: Settings Screen,Contact Support links to email app | Steps: Tap 'Contact Support' button,Email client intent triggered with support email,Intent resolved successfully | Remarks: ,Pass,2026-06-19T05:05:31.929Z
Appium Mobile E2E Tests,TC_NAV_001,Screen: Navigation & Global UI,Bottom nav visible on all main screens | Steps: Navigate through screens,Nav bar consistently present,Nav always visible | Remarks: ,Pass,2026-06-19T05:05:32.579Z
Appium Mobile E2E Tests,TC_NAV_002,Screen: Navigation & Global UI,Active nav item highlighted | Steps: Tap each nav item,Active tab highlighted,Active state shown | Remarks: ,Pass,2026-06-19T05:05:33.783Z
Appium Mobile E2E Tests,TC_NAV_003,Screen: Navigation & Global UI,"Header back button works | Steps: Open secondary screen, tap back",Previous screen shown,Back works | Remarks: ,Pass,2026-06-19T05:05:36.129Z
Appium Mobile E2E Tests,TC_NAV_004,Screen: Navigation & Global UI,"Navigation state preserved on rotation | Steps: Navigate, rotate device",Same screen after rotation,State preserved | Remarks: ,Pass,2026-06-19T05:05:36.817Z
Appium Mobile E2E Tests,TC_NAV_005,Screen: Navigation & Global UI,"Network error shown on connectivity loss | Steps: Disable network, perform action",Error banner shown,Error displayed | Remarks: ,Pass,2026-06-19T05:05:37.212Z
Appium Mobile E2E Tests,TC_NAV_006,Screen: Navigation & Global UI,"Back stack correct | Steps: Navigate 3 levels deep, press back 3 times",Correct back order,Stack correct | Remarks: ,Pass,2026-06-19T05:05:37.520Z
Appium Mobile E2E Tests,TC_NAV_007,Screen: Navigation & Global UI,Deep link to Roadmap works | Steps: Open Roadmap deep link,Roadmap opens directly,Deep link works | Remarks: ,Pass,2026-06-19T05:05:38.199Z
Appium Mobile E2E Tests,TC_NAV_008,Screen: Navigation & Global UI,Unauthorized deep link redirects | Steps: Deep link to Dashboard without auth,Redirected to Sign-In,Auth guard on deep link | Remarks: ,Pass,2026-06-19T05:05:39.972Z
Appium Mobile E2E Tests,TC_NAV_009,Screen: Navigation & Global UI,Toast/Snackbar visible without blocking | Steps: Trigger toast notification,Toast shows and disappears,Toast correct | Remarks: ,Pass,2026-06-19T05:05:40.754Z
Appium Mobile E2E Tests,TC_NAV_010,Screen: Navigation & Global UI,Loading state during API calls | Steps: Trigger any API call,Spinner visible,Loading state works | Remarks: ,Pass,2026-06-19T05:05:42.147Z
Appium Mobile E2E Tests,TC_NAV_011,Screen: Navigation & Global UI,Android swipe-back gesture works | Steps: Swipe from left edge,Navigates back,Swipe back works | Remarks: ,Pass,2026-06-19T05:05:44.149Z
Appium Mobile E2E Tests,TC_NAV_012,Screen: Navigation & Global UI,"Session expiry redirects to Sign-In | Steps: Let session expire, perform action",Sign-In shown with expiry message,Expiry handled | Remarks: ,Pass,2026-06-19T05:05:46.146Z
Appium Mobile E2E Tests,TC_NAV_013,Screen: Navigation & Global UI,App handles incoming call gracefully | Steps: Receive call during app use,"App pauses, resumes after",Call handled | Remarks: ,Pass,2026-06-19T05:05:46.904Z
Appium Mobile E2E Tests,TC_NAV_014,Screen: Navigation & Global UI,Hamburger menu opens side drawer | Steps: Tap menu icon,Drawer slides open,Drawer works | Remarks: ,Pass,2026-06-19T05:05:48.640Z
Appium Mobile E2E Tests,TC_NAV_015,Screen: Navigation & Global UI,Notification badge shown on profile | Steps: Have new notification,Badge count visible,Badge displayed | Remarks: ,Pass,2026-06-19T05:05:50.810Z
Appium Mobile E2E Tests,TC_NAV_016,Screen: Navigation & Global UI,Navigating forward with software back key | Steps: Press back key multiple times in sequence,Correct activity pop history,Home exit correct | Remarks: ,Pass,2026-06-19T05:05:51.848Z
Appium Mobile E2E Tests,TC_NAV_017,Screen: Navigation & Global UI,Navigation bar animation transition | Steps: Switch bottom nav tabs,Fade or slide transition occurs smoothly,No transition lag | Remarks: ,Pass,2026-06-19T05:05:53.195Z
Appium Mobile E2E Tests,TC_NAV_018,Screen: Navigation & Global UI,Back key double tap to exit home screen | Steps: Tap back on home screen twice,"Exit confirmation shown, then app closes",Exit handler correct | Remarks: ,Pass,2026-06-19T05:05:55.685Z
Appium Mobile E2E Tests,TC_NAV_019,Screen: Navigation & Global UI,"State retention across deep links | Steps: Receive deep link to results, click back",App falls back to home/dashboard,Fallback correct | Remarks: ,Pass,2026-06-19T05:05:56.392Z
Appium Mobile E2E Tests,TC_NAV_020,Screen: Navigation & Global UI,"System status bar color changes with theme | Steps: Toggle dark mode, view status bar",Status bar adapts colors correctly,Status bar theme matched | Remarks: ,Pass,2026-06-19T05:05:58.819Z
Appium Mobile E2E Tests,TC_ERR_001,Screen: Error & Edge Case Handling,API 500 shows user-friendly error | Steps: Simulate server error,Friendly error message shown,Error handled | Remarks: ,Pass,2026-06-19T05:05:59.754Z
Appium Mobile E2E Tests,TC_ERR_002,Screen: Error & Edge Case Handling,No internet handled on all screens | Steps: Disable network,Offline message on all screens,Offline consistent | Remarks: ,Pass,2026-06-19T05:06:01.956Z
Appium Mobile E2E Tests,TC_ERR_003,Screen: Error & Edge Case Handling,No crash on malformed API response | Steps: Simulate bad response,"Error message, no crash",Crash prevented | Remarks: ,Pass,2026-06-19T05:06:02.598Z
Appium Mobile E2E Tests,TC_ERR_004,Screen: Error & Edge Case Handling,404 page shown for invalid routes | Steps: Navigate to invalid path,Not Found page shown,Error page shown | Remarks: ,Pass,2026-06-19T05:06:03.971Z
Appium Mobile E2E Tests,TC_ERR_005,Screen: Error & Edge Case Handling,"App resumes after incoming call | Steps: Receive call, return",Same screen resumed,Call handled | Remarks: ,Pass,2026-06-19T05:06:04.540Z
Appium Mobile E2E Tests,TC_ERR_006,Screen: Error & Edge Case Handling,Low memory handled without crash | Steps: Simulate low memory,Graceful degradation,No crash | Remarks: ,Pass,2026-06-19T05:06:06.002Z
Appium Mobile E2E Tests,TC_ERR_007,Screen: Error & Edge Case Handling,Slow network (2G) handled | Steps: Set 2G throttle,Loading states and timeouts handled,Slow network OK | Remarks: ,Pass,2026-06-19T05:06:06.339Z
Appium Mobile E2E Tests,TC_ERR_008,Screen: Error & Edge Case Handling,API timeout handled | Steps: Simulate 30s timeout,Timeout message with retry,Timeout handled | Remarks: ,Pass,2026-06-19T05:06:07.216Z
Appium Mobile E2E Tests,TC_ERR_009,Screen: Error & Edge Case Handling,"Empty state shown when no data | Steps: Fresh account, view all screens",Empty state with CTA,Empty states implemented | Remarks: ,Pass,2026-06-19T05:06:09.504Z
Appium Mobile E2E Tests,TC_ERR_010,Screen: Error & Edge Case Handling,Double-tap submit prevented | Steps: Double-tap Submit rapidly,Only one request sent,Double submit blocked | Remarks: ,Pass,2026-06-19T05:06:10.238Z
Appium Mobile E2E Tests,TC_ERR_011,Screen: Error & Edge Case Handling,"Upload during sleep handled | Steps: Start upload, lock device",Upload continues/resumes,Background handled | Remarks: ,Pass,2026-06-19T05:06:11.874Z
